num,month,day,hour,min,n_px,ce_px,cs_px,n_p,i_uiip,p_uiip,i_f,p_f,i_uiipu,c_pu_p,p_pu,truth
25292,9,21,10,45,2.43,0.00,128.85,2.251,315.59,22.24,254.00,31.16,82.93,0.00,49.18,0
25293,9,21,11,0,2.39,0.00,103.64,2.215,316.60,22.20,253.33,31.24,113.00,0.00,49.35,0
25294,9,21,11,15,2.35,0.00,84.88,2.172,305.93,22.30,251.00,31.39,109.13,0.00,49.45,0
25295,9,21,11,30,2.32,0.00,76.94,2.134,268.74,21.93,253.07,31.26,93.00,0.00,49.43,0
25296,9,21,11,45,2.28,0.00,70.36,2.106,270.27,21.71,252.73,31.29,108.80,0.00,49.33,0
25297,9,21,12,0,2.25,0.00,80.73,2.052,267.42,21.79,252.20,31.31,107.80,0.00,49.32,0
25298,9,21,12,15,2.22,0.00,51.19,1.957,255.73,21.75,250.80,31.46,105.13,0.00,49.49,0
25299,9,21,12,30,2.19,0.00,73.01,1.929,244.01,21.79,252.13,31.35,111.07,0.00,49.25,0
25300,9,21,12,45,2.16,6.99,13.35,1.925,250.44,21.96,248.80,31.62,142.40,0.00,49.76,0
25301,9,21,13,0,2.14,103.79,0.00,1.917,336.33,24.48,246.80,31.76,281.80,0.00,50.77,0
25302,9,21,13,15,2.13,132.28,0.00,1.911,356.76,24.28,248.60,31.67,322.40,0.00,50.90,0
25303,9,21,13,30,2.13,121.92,0.00,1.917,371.67,23.82,249.00,31.63,320.47,0.00,50.87,0
25304,9,21,13,45,2.13,58.69,1.79,1.899,355.37,23.54,251.53,31.46,241.80,0.00,50.25,0
25305,9,21,14,0,2.12,17.99,5.79,1.865,350.61,22.59,252.27,31.44,210.87,0.00,49.83,0
25306,9,21,14,15,2.10,0.00,38.73,1.883,301.32,21.87,254.00,31.36,186.93,0.00,49.69,0
25307,9,21,14,30,2.08,11.04,24.30,1.835,262.19,21.76,252.20,31.49,187.20,0.00,49.80,0
25308,9,21,14,45,2.05,28.34,3.42,1.753,284.78,22.51,254.47,31.28,194.00,0.00,49.65,0
25309,9,21,15,0,2.04,25.23,4.24,1.773,337.52,23.45,253.47,31.45,188.73,0.00,49.98,0
25310,9,21,15,15,2.01,52.13,0.00,1.761,278.80,22.39,253.73,31.43,186.27,0.00,50.01,0
25311,9,21,15,30,2.00,195.61,0.00,1.719,237.62,21.76,254.00,31.58,328.33,0.00,50.90,0
25312,9,21,15,45,2.01,210.17,0.00,1.719,234.03,21.74,265.07,31.80,329.20,0.00,50.93,0
25313,9,21,16,0,2.02,260.51,0.00,1.685,225.05,21.77,263.53,31.88,352.73,0.00,51.37,0
25314,9,21,16,15,2.04,264.19,0.00,1.632,225.07,21.82,265.07,31.81,366.07,0.00,51.48,0
25315,9,21,16,30,2.06,237.32,0.00,1.607,221.71,21.79,265.27,31.76,359.13,0.00,51.39,0
25316,9,21,16,45,2.07,260.95,0.00,1.608,225.90,21.76,259.80,32.17,354.20,0.00,51.56,0
25317,9,21,17,0,2.09,271.65,0.00,1.515,223.41,21.83,263.33,31.93,353.93,0.00,51.61,0
25318,9,21,17,15,2.10,246.87,0.00,1.474,225.17,21.73,264.87,31.80,352.53,0.00,51.59,0
25319,9,21,17,30,2.12,246.58,0.00,1.498,223.30,21.87,262.87,31.97,355.27,0.00,51.44,0
25320,9,21,17,45,2.14,248.79,0.00,1.464,226.09,21.77,262.67,31.96,352.87,0.00,51.58,0
25321,9,21,18,0,2.15,255.98,0.00,1.491,227.72,21.47,264.67,31.86,357.80,0.00,51.43,0
25322,9,21,18,15,2.17,248.21,0.00,1.455,216.97,21.28,263.60,31.89,366.20,0.00,51.52,0
25323,9,21,18,30,2.18,213.79,0.00,1.375,215.18,21.24,263.93,31.89,363.07,0.00,51.52,0
25324,9,21,18,45,2.19,230.22,0.00,1.351,234.39,21.17,260.80,32.11,365.33,0.00,51.54,0
25325,9,21,19,0,2.21,208.77,0.00,1.309,232.63,21.35,263.87,31.89,365.47,0.00,51.42,0
25326,9,21,19,15,2.22,209.02,0.00,1.269,223.09,21.20,264.53,31.79,365.00,0.00,51.33,0
25327,9,21,19,30,2.23,193.77,0.00,1.241,220.61,21.25,262.07,31.99,364.67,0.00,51.59,0
25328,9,21,19,45,2.24,207.81,0.00,1.171,225.43,21.28,263.20,31.97,361.87,0.00,51.58,0
25329,9,21,20,0,2.25,195.51,0.00,1.168,231.63,21.29,262.87,31.90,363.87,0.00,51.40,0
25330,9,21,20,15,2.26,165.17,0.00,1.114,254.08,21.21,264.33,31.86,365.33,0.00,51.46,0
25331,9,21,20,30,2.26,92.50,0.00,1.081,239.17,21.24,263.73,31.89,361.87,0.00,51.55,0
25332,9,21,20,45,2.25,129.05,0.00,1.046,247.97,21.22,263.80,31.90,360.93,0.00,51.45,0
25333,9,21,21,0,2.25,93.65,0.63,1.043,245.78,21.46,263.53,31.85,347.53,0.00,51.04,0
25334,9,21,21,15,2.24,22.32,5.64,1.007,274.93,22.41,267.60,31.56,248.53,0.00,50.27,0
25335,9,21,21,30,2.23,17.71,4.19,0.992,276.70,22.44,264.20,31.65,206.53,0.00,50.00,0
25336,9,21,21,45,2.21,37.85,0.00,0.953,273.62,22.46,265.87,31.75,205.33,0.00,50.08,0
25337,9,21,22,0,2.19,97.84,0.00,0.924,262.79,22.50,263.33,31.89,234.93,0.00,50.38,0
25338,9,21,22,15,2.18,210.71,0.00,0.899,262.49,22.42,262.53,31.95,310.87,0.00,51.12,0
25339,9,21,22,30,2.20,258.40,0.00,0.887,258.42,22.49,260.33,32.14,351.67,0.00,51.48,0
25340,9,21,22,45,2.22,269.53,0.00,0.891,271.44,22.73,259.07,32.24,350.93,0.00,51.69,0
25341,9,21,23,0,2.23,285.63,0.00,0.899,264.82,22.69,260.53,32.14,349.67,0.00,51.70,0
25342,9,21,23,15,2.26,343.89,0.00,0.893,257.24,22.23,257.07,32.43,347.27,0.00,51.95,0
25343,9,21,23,30,2.29,342.98,0.00,0.887,263.81,22.24,256.67,32.49,346.87,0.00,51.99,0
25344,9,21,23,45,2.32,366.36,0.00,0.899,262.72,22.29,257.07,32.50,343.47,0.00,52.13,0
25345,9,22,0,0,2.35,385.75,0.00,0.919,374.63,23.61,254.80,32.64,344.20,0.00,52.17,0
25346,9,22,0,15,2.39,373.91,0.00,0.976,408.87,24.23,253.73,32.72,343.27,0.00,52.10,0
25347,9,22,0,30,2.42,350.17,0.00,1.069,396.44,24.24,254.27,32.67,251.80,0.00,51.37,0
25348,9,22,0,45,2.46,354.42,0.00,1.137,390.26,24.19,253.80,32.73,232.33,0.00,51.35,0
25349,9,22,1,0,2.49,364.25,0.00,1.167,377.77,24.30,253.67,32.73,231.87,0.00,51.39,0
25350,9,22,1,15,2.52,378.46,0.00,1.215,377.11,24.32,282.27,33.09,231.47,0.00,51.44,0
25351,9,22,1,30,2.56,392.31,0.00,1.311,378.37,24.34,284.80,33.10,228.60,0.00,51.61,0
25352,9,22,1,45,2.60,388.46,0.00,1.387,373.22,24.23,285.27,33.04,229.53,0.00,51.48,0
25353,9,22,2,0,2.63,380.25,0.00,1.432,375.46,24.33,283.40,33.16,231.20,0.00,51.62,0
25354,9,22,2,15,2.67,400.65,0.00,1.502,390.85,24.34,283.53,33.16,230.27,0.00,51.73,0
25355,9,22,2,30,2.71,375.78,0.00,1.585,390.48,24.37,283.60,33.14,232.40,0.00,51.66,0
25356,9,22,2,45,2.75,380.43,0.00,1.649,397.80,24.37,282.33,33.20,230.80,0.00,51.61,0
25357,9,22,3,0,2.78,378.04,0.00,1.701,397.04,24.32,282.40,33.16,229.33,0.00,51.72,0
25358,9,22,3,15,2.82,414.35,0.00,1.767,393.89,24.35,278.87,33.48,283.60,0.00,52.44,0
25359,9,22,3,30,2.86,433.21,0.00,1.843,366.70,24.14,276.33,33.70,292.20,0.00,52.54,0
25360,9,22,3,45,2.90,435.33,0.00,1.845,367.33,22.78,276.13,33.73,289.73,0.00,52.60,0
25361,9,22,4,0,2.95,435.43,0.00,1.885,375.66,22.69,274.47,33.86,290.80,0.00,52.76,0
25362,9,22,4,15,2.99,426.51,0.00,1.951,368.57,22.73,274.80,33.82,289.00,0.00,52.65,0
25363,9,22,4,30,3.04,413.35,0.00,2.017,364.91,22.85,275.27,33.73,290.00,0.00,52.56,0
25364,9,22,4,45,3.08,414.11,0.00,2.092,371.38,22.39,276.73,33.62,289.40,0.00,52.71,0
25365,9,22,5,0,3.11,350.84,0.00,2.161,383.20,21.56,278.60,33.41,265.40,0.00,52.30,0
25366,9,22,5,15,3.15,301.59,0.00,2.223,385.28,21.76,281.00,33.17,208.33,0.00,51.55,0
25367,9,22,5,30,3.17,302.05,0.00,2.303,368.53,21.78,279.87,33.26,210.93,0.00,51.47,0
25368,9,22,5,45,3.20,282.07,0.00,2.366,373.97,21.71,281.60,33.09,209.20,0.00,51.49,0
25369,9,22,6,0,3.22,234.14,0.00,2.431,388.13,21.74,281.27,33.13,210.93,0.00,51.55,0
25370,9,22,6,15,3.24,204.86,0.00,2.486,384.26,21.84,280.73,33.13,209.47,0.00,51.37,0
25371,9,22,6,30,3.25,199.77,0.00,2.523,378.54,21.76,282.40,32.96,210.00,0.00,51.27,0
25372,9,22,6,45,3.26,173.17,0.00,2.573,297.71,21.80,282.13,32.99,208.80,0.00,51.39,0
25373,9,22,7,0,3.26,107.45,0.00,2.559,288.37,22.12,283.80,32.85,211.33,0.00,51.28,0
25374,9,22,7,15,3.26,47.79,0.09,2.553,326.10,22.75,283.40,32.85,217.80,0.00,51.61,0
25375,9,22,7,30,3.25,129.10,0.00,2.555,333.95,22.67,283.93,32.82,306.40,0.00,51.97,0
25376,9,22,7,45,3.25,112.99,0.00,2.588,316.80,22.78,281.73,33.02,306.53,0.00,51.89,0
25377,9,22,8,0,3.25,76.53,0.00,2.518,308.42,22.81,283.73,32.78,307.07,0.00,51.86,0
25378,9,22,8,15,3.24,5.79,69.31,2.467,308.53,22.78,248.00,32.35,229.40,0.00,51.10,0
25379,9,22,8,30,3.22,0.00,64.33,2.443,336.18,22.64,241.93,32.32,209.67,0.00,50.99,0
25380,9,22,8,45,3.19,0.00,164.41,2.403,363.78,23.41,250.07,31.76,40.93,0.00,49.73,0
25381,9,22,9,0,3.14,0.00,175.05,2.370,353.87,23.79,249.27,31.79,14.53,0.00,49.52,0
25382,9,22,9,15,3.10,0.00,176.65,2.349,348.85,23.71,250.40,31.76,15.27,0.00,49.68,0
25383,9,22,9,30,3.06,0.00,180.59,2.322,351.36,23.82,251.27,31.73,15.00,0.00,49.48,0
25384,9,22,9,45,3.02,0.00,178.59,2.322,347.69,23.75,253.07,31.61,14.80,0.00,49.33,0
25385,9,22,10,0,2.97,0.00,178.48,2.333,359.81,23.82,251.80,31.65,20.47,0.00,49.50,0
25386,9,22,10,15,2.92,0.00,109.61,2.312,338.16,23.81,249.07,31.94,113.67,0.00,49.97,0
25387,9,22,10,30,2.89,0.00,112.80,2.301,341.40,23.80,248.00,31.99,111.40,0.00,50.01,0
25388,9,22,10,45,2.86,0.00,86.43,2.289,338.15,23.84,249.80,31.87,110.27,0.00,49.90,0
25389,9,22,11,0,2.83,0.00,103.55,2.261,347.92,23.74,251.60,31.70,113.47,0.00,49.68,0
25390,9,22,11,15,2.79,0.00,115.46,2.232,338.14,23.76,251.93,31.73,113.93,0.00,49.83,0
25391,9,22,11,30,2.76,0.00,132.43,2.233,333.79,23.83,253.13,31.63,113.67,0.00,49.65,0
25392,9,22,11,45,2.72,0.00,159.73,2.246,332.15,23.90,259.07,31.20,16.93,0.00,49.10,0
25393,9,22,12,0,2.68,0.00,155.04,2.273,347.80,23.75,255.87,31.41,14.07,0.00,49.16,0
25394,9,22,12,15,2.64,0.00,158.86,2.270,334.04,23.72,257.13,31.31,12.87,0.00,49.23,0
25395,9,22,12,30,2.60,0.00,122.11,2.283,328.35,23.59,254.93,31.50,32.67,0.00,49.47,0
25396,9,22,12,45,2.56,0.00,70.07,2.269,290.30,22.65,252.00,31.74,118.53,0.00,49.86,0
25397,9,22,13,0,2.53,0.00,46.89,2.258,289.07,22.78,252.47,31.70,119.20,0.00,49.71,0
25398,9,22,13,15,2.51,0.00,70.89,2.235,304.49,22.70,251.60,31.80,118.93,0.00,49.93,0
25399,9,22,13,30,2.48,0.00,145.69,2.208,307.30,22.80,258.73,31.25,34.67,0.00,49.16,0
25400,9,22,13,45,2.44,0.00,177.32,2.186,296.52,22.67,259.87,31.17,13.33,0.00,48.98,0
25401,9,22,14,0,2.39,0.00,168.74,2.167,299.49,22.69,261.80,31.05,14.07,0.00,49.01,0
25402,9,22,14,15,2.35,0.00,201.49,2.134,303.12,22.71,262.40,30.94,14.20,0.00,48.80,0
25403,9,22,14,30,2.31,0.00,177.17,2.103,296.27,22.78,265.53,30.74,13.07,0.00,48.53,0
25404,9,22,14,45,2.26,0.00,138.55,2.083,294.49,22.76,262.07,31.02,13.87,0.00,48.92,0
25405,9,22,15,0,2.22,8.69,32.74,2.051,238.45,20.46,254.20,31.65,163.40,0.00,49.88,0
25406,9,22,15,15,2.20,53.92,0.00,2.003,214.21,19.89,251.13,31.86,212.53,0.00,50.10,0
25407,9,22,15,30,2.19,53.97,0.05,1.961,200.64,20.31,253.67,31.67,212.47,0.00,50.20,0
25408,9,22,15,45,2.18,50.97,0.00,1.920,192.63,20.28,254.13,31.63,211.87,0.00,50.10,0
25409,9,22,16,0,2.17,99.99,0.00,1.866,198.54,20.24,252.07,31.78,211.53,0.00,50.22,0
25410,9,22,16,15,2.16,45.70,0.09,1.827,177.65,20.31,252.27,31.76,159.40,0.00,49.99,0
25411,9,22,16,30,2.15,45.37,0.43,1.722,169.79,20.33,252.80,31.76,151.80,0.00,49.94,0
25412,9,22,16,45,2.14,162.91,0.00,1.695,171.90,20.65,249.07,32.03,285.27,0.00,51.26,0
25413,9,22,17,0,2.14,237.99,0.00,1.697,169.20,20.73,248.27,32.14,390.60,0.00,51.94,0
25414,9,22,17,15,2.16,262.69,0.00,1.651,195.29,21.48,261.87,32.07,390.53,0.00,51.94,0
25415,9,22,17,30,2.18,264.23,0.00,1.609,242.17,22.06,262.27,32.11,390.73,0.00,51.97,0
25416,9,22,17,45,2.20,217.78,0.00,1.611,255.47,22.22,263.07,32.03,392.73,0.00,51.82,0
25417,9,22,18,0,2.22,224.58,0.00,1.601,239.26,21.96,263.73,32.01,391.27,0.00,51.89,0
25418,9,22,18,15,2.23,228.89,0.00,1.575,232.40,21.78,263.40,31.99,392.27,0.00,51.76,0
25419,9,22,18,30,2.25,246.10,0.00,1.536,255.22,21.84,260.00,32.24,391.33,0.00,51.96,0
25420,9,22,18,45,2.27,226.33,0.00,1.505,246.97,21.84,261.47,32.11,391.27,0.00,51.91,0
25421,9,22,19,0,2.28,196.57,0.00,1.478,242.07,21.78,265.13,31.86,392.07,0.00,51.67,0
25422,9,22,19,15,2.30,218.23,0.00,1.454,241.06,21.80,262.33,32.07,391.40,0.00,51.83,0
25423,9,22,19,30,2.31,219.61,0.00,1.417,235.32,21.73,262.60,32.05,390.40,0.00,51.98,0
25424,9,22,19,45,2.32,186.06,0.00,1.399,233.77,21.77,263.67,31.96,391.93,0.00,51.90,0
25425,9,22,20,0,2.33,136.68,0.00,1.372,235.70,21.76,260.27,32.22,390.60,0.00,51.97,0
25426,9,22,20,15,2.34,177.27,0.00,1.339,248.02,21.78,263.80,32.01,391.93,0.00,51.91,0
25427,9,22,20,30,2.35,155.29,0.00,1.315,231.41,21.54,261.80,32.10,390.80,0.00,51.98,0
25428,9,22,20,45,2.35,142.63,0.00,1.245,224.30,21.48,265.33,31.86,391.67,0.00,51.84,0
25429,9,22,21,0,2.35,149.12,0.00,1.213,231.99,21.41,262.33,32.10,392.60,0.00,51.97,0
25430,9,22,21,15,2.36,138.66,0.00,1.174,230.21,21.67,263.27,32.05,392.07,0.00,51.85,0
25431,9,22,21,30,2.37,159.27,0.00,1.129,253.13,22.05,261.40,32.17,392.00,0.00,51.96,0
25432,9,22,21,45,2.37,168.79,0.00,1.117,243.41,22.04,263.47,32.06,391.13,0.00,51.92,0
25433,9,22,22,0,2.38,215.62,0.00,1.092,242.54,22.12,262.33,32.08,391.67,0.00,52.07,0
25434,9,22,22,15,2.39,235.16,0.00,1.081,268.95,22.67,260.33,32.24,389.53,0.00,52.18,0
25435,9,22,22,30,2.41,273.73,0.00,1.063,275.76,22.78,259.53,32.35,388.67,0.00,52.19,0
25436,9,22,22,45,2.43,300.73,0.00,1.064,279.22,22.73,258.00,32.46,386.40,0.00,52.30,0
25437,9,22,23,0,2.46,325.53,0.00,1.069,262.59,22.80,255.27,32.71,384.27,0.00,52.52,0
25438,9,22,23,15,2.49,338.71,0.00,1.064,261.99,22.84,255.13,32.72,383.27,0.00,52.52,0
25439,9,22,23,30,2.52,383.93,0.00,1.062,256.17,22.71,274.20,32.99,382.07,0.00,52.84,0
25440,9,22,23,45,2.56,410.31,0.00,1.051,252.41,22.76,285.40,33.27,378.53,0.00,52.93,0
25441,9,23,0,0,2.60,421.19,0.00,1.063,376.40,22.76,284.07,33.35,376.53,0.00,53.03,0
25442,9,23,0,15,2.65,391.44,0.00,1.131,409.36,23.07,287.27,33.09,323.20,0.00,52.24,0
25443,9,23,0,30,2.69,334.05,0.00,1.201,430.55,23.84,287.87,33.01,208.20,0.00,51.21,0
25444,9,23,0,45,2.72,344.42,0.00,1.269,424.73,23.84,285.93,33.10,207.13,0.00,51.28,0
25445,9,23,1,0,2.75,333.86,0.00,1.332,437.92,23.90,285.73,33.10,206.73,0.00,51.36,0
25446,9,23,1,15,2.78,331.08,0.00,1.352,448.68,23.65,285.67,33.12,207.47,0.00,51.53,0
25447,9,23,1,30,2.81,335.89,0.00,1.461,447.29,23.81,284.60,33.22,206.60,0.00,51.57,0
25448,9,23,1,45,2.85,333.29,0.00,1.541,445.41,23.83,285.87,33.10,207.20,0.00,51.63,0
25449,9,23,2,0,2.88,258.23,0.00,1.604,446.46,23.78,285.67,33.05,136.93,0.00,51.13,0
25450,9,23,2,15,2.90,228.31,0.00,1.611,450.73,23.75,286.53,32.97,127.47,0.00,50.88,0
25451,9,23,2,30,2.92,231.33,0.00,1.661,446.77,23.78,287.40,32.89,126.80,0.00,50.88,0
25452,9,23,2,45,2.94,219.61,0.00,1.747,447.89,23.78,288.33,32.84,129.53,0.00,50.70,0
25453,9,23,3,0,2.96,176.66,0.00,1.837,462.47,23.60,280.93,32.76,128.07,0.00,50.63,0
25454,9,23,3,15,2.96,172.27,0.00,1.923,439.59,22.76,265.20,32.85,129.07,0.00,50.74,0
25455,9,23,3,30,2.97,225.51,0.00,1.983,402.40,22.82,264.60,32.90,158.33,0.00,50.84,0
25456,9,23,3,45,2.98,275.65,0.00,2.019,405.36,22.84,262.00,33.15,209.87,0.00,51.48,0
25457,9,23,4,0,3.01,235.21,0.00,2.048,426.38,22.78,264.67,32.90,210.60,0.00,51.34,0
25458,9,23,4,15,3.03,245.51,0.00,2.078,434.89,22.60,264.27,32.99,209.07,0.00,51.37,0
25459,9,23,4,30,3.05,250.53,0.00,2.097,406.80,22.82,251.87,33.08,208.27,0.00,51.46,0
25460,9,23,4,45,3.07,242.72,0.00,2.145,391.63,22.69,252.00,32.98,209.47,0.00,51.41,0
25461,9,23,5,0,3.09,177.37,0.00,2.193,397.42,22.71,253.27,32.86,211.67,0.00,51.22,0
25462,9,23,5,15,3.10,139.62,0.00,2.255,402.39,22.86,254.53,32.75,212.80,0.00,51.08,0
25463,9,23,5,30,3.10,178.11,0.00,2.348,390.48,22.77,252.67,32.89,210.40,0.00,51.33,0
25464,9,23,5,45,3.11,238.81,0.00,2.421,388.90,21.89,250.33,33.05,261.47,0.00,51.88,0
25465,9,23,6,0,3.13,216.35,0.00,2.472,378.39,21.74,252.40,32.96,268.80,0.00,51.67,0
25466,9,23,6,15,3.14,198.55,0.00,2.523,379.47,21.68,252.80,32.93,264.20,0.00,51.77,0
25467,9,23,6,30,3.16,170.51,0.00,2.572,395.30,21.67,256.00,32.69,267.20,0.00,51.61,0
25468,9,23,6,45,3.16,141.05,0.00,2.607,332.64,21.95,255.07,32.76,267.07,0.00,51.56,0
25469,9,23,7,0,3.17,85.47,0.00,2.598,280.96,21.73,254.53,32.82,269.00,0.00,51.59,0
25470,9,23,7,15,3.16,31.15,0.00,2.547,253.02,21.77,257.13,32.62,271.60,0.00,51.50,0
25471,9,23,7,30,3.15,47.50,1.30,2.507,259.44,21.65,255.00,32.80,319.93,0.00,52.02,0
25472,9,23,7,45,3.14,96.55,8.77,2.473,311.64,22.78,257.40,32.61,343.60,0.00,51.74,0
25473,9,23,8,0,3.14,0.00,146.60,2.447,359.49,23.73,260.13,31.96,141.47,0.00,49.99,0
25474,9,23,8,15,3.10,0.00,207.71,2.425,378.47,23.88,265.07,31.63,116.87,0.00,49.54,0
25475,9,23,8,30,3.06,0.00,234.95,2.391,389.90,23.72,271.67,31.41,41.80,0.00,49.17,0
25476,9,23,8,45,3.01,0.00,234.76,2.358,396.05,22.24,263.20,31.20,15.20,0.00,49.08,0
25477,9,23,9,0,2.96,0.00,200.76,2.311,391.58,21.57,256.00,31.42,14.93,0.00,49.24,0
25478,9,23,9,15,2.90,0.00,199.61,2.265,409.39,21.85,252.60,31.29,15.93,0.00,49.39,0
25479,9,23,9,30,2.86,0.00,222.51,2.203,377.49,21.71,258.60,31.20,15.93,0.00,48.95,0
25480,9,23,9,45,2.81,0.00,126.21,2.127,313.17,21.82,259.20,31.19,15.33,0.00,48.96,0
25481,9,23,10,0,2.76,0.00,166.04,2.053,333.81,22.58,263.80,30.85,16.07,0.00,48.80,0
25482,9,23,10,15,2.71,0.00,118.01,1.997,376.73,23.85,256.60,31.35,68.80,0.00,49.34,0
25483,9,23,10,30,2.67,0.00,99.86,1.939,370.36,23.82,254.47,31.59,109.13,0.00,49.76,0
25484,9,23,10,45,2.63,0.00,85.75,1.885,361.56,23.76,253.87,31.61,109.80,0.00,49.68,0
25485,9,23,11,0,2.59,0.00,143.75,1.827,361.53,23.78,260.53,31.10,58.67,0.00,49.27,0
25486,9,23,11,15,2.55,0.00,184.41,1.781,361.18,23.84,261.67,31.03,15.13,0.00,48.71,0
25487,9,23,11,30,2.50,0.00,179.01,1.743,352.77,23.81,262.27,30.97,15.87,0.00,48.41,0
25488,9,23,11,45,2.45,0.00,182.97,1.705,354.56,23.80,262.93,30.91,13.40,0.00,48.59,0
25489,9,23,12,0,2.41,0.00,135.23,1.678,338.94,23.84,262.67,30.99,67.93,0.00,49.09,0
25490,9,23,12,15,2.37,0.00,95.11,1.663,337.68,23.69,296.47,31.51,112.07,0.00,49.46,0
25491,9,23,12,30,2.33,0.00,41.29,1.661,336.25,23.82,319.80,31.56,108.60,0.00,49.56,0
25492,9,23,12,45,2.31,0.87,99.55,1.658,335.03,23.82,292.20,31.26,77.40,0.00,49.19,0
25493,9,23,13,0,2.28,0.00,150.42,1.653,331.74,23.80,260.40,31.25,13.73,0.00,48.90,0
25494,9,23,13,15,2.23,0.00,67.22,1.647,337.28,23.83,258.93,31.40,150.60,0.00,49.67,0
25495,9,23,13,30,2.21,0.00,65.01,1.605,332.89,23.73,258.73,31.41,166.27,0.00,49.69,0
25496,9,23,13,45,2.18,0.00,37.72,1.578,305.92,22.81,258.60,31.40,167.87,0.00,49.73,0
25497,9,23,14,0,2.16,0.00,36.65,1.529,301.97,22.76,259.40,31.39,187.07,0.00,49.80,0
25498,9,23,14,15,2.14,0.00,22.85,1.505,306.45,22.82,258.00,31.47,187.40,0.00,49.87,0
25499,9,23,14,30,2.11,0.00,23.93,1.461,303.11,22.78,259.07,31.44,188.80,0.00,49.78,0
25500,9,23,14,45,2.09,67.17,16.64,1.427,303.75,22.82,256.60,31.57,289.67,0.00,50.93,0
25501,9,23,15,0,2.08,132.81,0.00,1.409,314.98,23.38,255.93,31.67,335.33,0.00,51.02,0
25502,9,23,15,15,2.09,165.52,0.00,1.395,333.04,23.65,254.20,31.80,381.20,0.00,51.58,0
25503,9,23,15,30,2.09,201.35,0.00,1.379,314.37,23.27,254.33,31.78,388.40,0.00,51.77,0
25504,9,23,15,45,2.10,180.55,0.00,1.367,313.88,23.41,256.27,31.61,351.40,0.00,51.29,0
25505,9,23,16,0,2.11,117.19,0.00,1.365,333.55,23.78,260.33,31.83,277.07,0.00,50.61,0
25506,9,23,16,15,2.11,129.86,0.00,1.371,300.57,23.86,264.27,31.73,277.00,0.00,50.53,0
25507,9,23,16,30,2.11,92.65,0.00,1.371,310.62,23.79,263.47,31.78,277.80,0.00,50.54,0
25508,9,23,16,45,2.11,109.72,0.00,1.384,306.48,22.85,264.27,31.72,279.00,0.00,50.70,0
25509,9,23,17,0,2.11,112.75,0.00,1.389,330.75,22.73,265.60,31.65,280.93,0.00,50.54,0
25510,9,23,17,15,2.11,103.02,0.00,1.402,356.87,23.10,263.53,31.79,279.27,0.00,50.64,0
25511,9,23,17,30,2.10,78.07,0.00,1.419,337.90,23.90,266.67,31.52,283.53,0.00,50.44,0
25512,9,23,17,45,2.10,90.15,0.00,1.429,336.91,23.80,264.87,31.67,281.67,0.00,50.62,0
25513,9,23,18,0,2.09,93.11,0.00,1.431,330.10,23.84,263.73,31.78,282.33,0.00,50.58,0
25514,9,23,18,15,2.09,112.18,0.00,1.439,314.12,23.86,263.07,31.77,282.20,0.00,50.48,0
25515,9,23,18,30,2.09,92.21,0.00,1.439,337.19,23.74,263.27,31.80,282.13,0.00,50.54,0
25516,9,23,18,45,2.09,103.67,0.00,1.427,323.86,23.36,265.07,31.71,281.40,0.00,50.63,0
25517,9,23,19,0,2.08,130.35,0.00,1.421,327.61,22.81,262.00,31.93,332.07,0.00,50.97,0
25518,9,23,19,15,2.09,142.79,0.00,1.433,327.60,22.70,264.40,31.72,335.00,0.00,50.97,0
25519,9,23,19,30,2.09,195.26,0.00,1.431,291.72,21.87,261.60,31.90,373.47,0.00,51.59,0
25520,9,23,19,45,2.10,214.07,0.00,1.391,234.20,21.37,260.20,32.03,390.33,0.00,51.76,0
25521,9,23,20,0,2.11,208.77,0.00,1.279,239.49,21.26,264.53,31.71,391.87,0.00,51.61,0
25522,9,23,20,15,2.13,215.99,0.00,1.254,222.91,21.23,261.33,31.96,391.27,0.00,51.68,0
25523,9,23,20,30,2.14,188.75,0.00,1.215,235.35,21.28,263.80,31.78,392.07,0.00,51.81,0
25524,9,23,20,45,2.15,226.27,0.00,1.195,233.24,21.29,261.53,31.97,390.53,0.00,51.68,0
25525,9,23,21,0,2.17,235.53,0.00,1.171,210.95,21.24,259.80,32.07,392.40,0.00,51.75,0
25526,9,23,21,15,2.18,224.33,0.00,1.144,215.24,21.20,264.00,31.84,389.73,0.00,51.83,0
25527,9,23,21,30,2.20,234.76,0.00,1.123,216.73,21.29,256.53,31.97,391.60,0.00,51.98,0
25528,9,23,21,45,2.21,228.69,0.00,1.104,207.42,21.27,257.93,31.97,390.33,0.00,51.88,0
25529,9,23,22,0,2.23,269.53,0.00,1.067,204.67,21.32,256.67,32.36,390.20,0.00,52.06,0
25530,9,23,22,15,2.25,287.37,0.00,1.037,199.25,21.25,257.00,32.35,388.87,0.00,52.18,0
25531,9,23,22,30,2.28,274.65,0.00,1.005,216.82,21.88,259.40,32.16,389.13,0.00,52.16,0
25532,9,23,22,45,2.30,310.17,0.00,0.986,246.65,22.29,256.80,32.39,387.40,0.00,52.36,0
25533,9,23,23,0,2.33,305.57,0.00,0.979,246.30,22.22,255.87,32.46,388.93,0.00,52.30,0
25534,9,23,23,15,2.36,329.96,0.00,0.963,244.72,22.32,254.67,32.59,386.80,0.00,52.52,0
25535,9,23,23,30,2.39,347.32,0.00,0.893,240.62,22.27,254.87,32.57,388.33,0.00,52.46,0
