month,day,hour,min,n_px,ce_px,cs_px,n_p,i_uiip,p_uiip,i_f,p_f,i_uiipu,c_pu_p,p_pu,month_day_hour_min,truth
8,24,1,15,2.87,219.72,0,1.092,572.31,31.82,420.67,33.26,16.8,0,50.87,22561,0
8,24,1,30,2.88,222.37,0,1.2,575.37,32.26,421.47,33.2,17.13,0,50.41,22562,0
8,24,1,45,2.9,217.69,0,1.218,567.84,32.71,420.07,33.3,16.4,0,50.75,22563,0
8,24,2,0,2.92,196.67,0,1.355,596.6,32.07,420.73,33.24,16.33,0,50.46,22564,0
8,24,2,15,2.93,250.43,0,1.439,559.24,32.67,413.33,33.35,65.8,0,50.82,22565,0
8,24,2,30,2.95,296.57,0,1.493,568.14,32.63,405.67,33.49,121.6,0,51.12,22566,0
8,24,2,45,2.98,284.67,0,1.557,554.12,32.8,404.4,33.52,124.93,0,50.96,22567,0
8,24,3,0,3,221.37,0,1.643,567.84,32.55,409.2,33.24,124.27,0,50.84,22568,0
8,24,3,15,3.02,320.61,0,1.721,564.74,32.84,402.53,33.65,204.53,0,51.68,22569,0
8,24,3,30,3.05,354.83,0,1.789,557.34,32.58,397.4,33.93,205,0,51.9,22570,0
8,24,3,45,3.09,367.81,0,1.891,554.98,32.59,398.93,33.86,204.6,0,51.82,22571,0
8,24,4,0,3.12,330.54,0,1.976,587.19,31.63,399.33,33.87,205.47,0,51.79,22572,0
8,24,4,15,3.15,330.63,0,2.062,568.9,31.97,400.27,33.84,204.67,0,51.86,22573,0
8,24,4,30,3.19,326.33,0,2.134,561.06,32.73,401.6,33.76,204.8,0,51.88,22574,0
8,24,4,45,3.22,312.55,0,2.213,563.3,32.63,404.13,33.65,205.07,0,51.7,22575,0
8,24,5,0,3.25,256.95,0,2.295,574.92,32.34,407.73,33.48,205.93,0,51.64,22576,0
8,24,5,15,3.27,228.11,0,2.376,560.68,32.82,408.4,33.46,208,0,51.45,22577,0
8,24,5,30,3.29,267.03,0,2.454,573.31,32.8,406,33.6,209,0,51.61,22578,0
8,24,5,45,3.31,282.6,0,2.516,566.16,32.82,403.33,33.71,209.6,0,51.78,22579,0
8,24,6,0,3.33,248.69,0,2.598,570.78,32.05,405.33,33.61,210.4,0,51.71,22580,0
8,24,6,15,3.35,227.43,0,2.664,611.93,30.67,406.67,33.56,209.8,0,51.73,22581,0
8,24,6,30,3.37,221.97,0,2.725,602.47,30.69,406.33,33.59,209.87,0,51.47,22582,0
8,24,6,45,3.39,229.8,0,2.779,497.01,28.41,407.13,33.5,210.2,0,51.63,22583,0
8,24,7,0,3.4,186.05,0,2.795,499.19,28.73,409.67,33.4,211.07,0,51.63,22584,0
8,24,7,15,3.42,93.47,11.53,2.795,566.21,30.81,413.4,33.21,136.33,0,51.09,22585,0
8,24,7,30,3.41,0,63.57,2.774,602.35,31.69,415.87,33.04,41.4,0,50.29,22586,0
8,24,7,45,3.39,0,105.85,2.765,627.49,32.82,420.73,32.79,76.27,0,50.05,22587,0
8,24,8,0,3.35,0,116.32,2.721,657.15,31.9,419.33,32.65,77.93,0,49.69,22588,0
8,24,8,15,3.32,0,137.79,2.666,663.67,32,422.8,32.57,77.4,0,49.74,22589,0
8,24,8,30,3.29,0,161.81,2.604,649.59,31.95,427.73,32.44,77.53,0,49.4,22590,0
8,24,8,45,3.25,0,133.19,2.522,665.08,31.69,425.93,32.53,84.67,36.8,49.66,22591,0
8,24,9,0,3.21,0,78.13,2.405,645.29,32.28,423.13,32.69,104.73,71.67,50.07,22592,0
8,24,9,15,3.18,0,97.52,2.323,654.18,32.22,423.13,32.69,89.47,65.22,49.95,22593,0
8,24,9,30,3.15,0,146.99,2.255,651.83,32.19,426.8,32.42,49.87,63.78,49.7,22594,0
8,24,9,45,3.11,0,142.49,2.171,634.26,32.64,425.6,32.47,50.27,66.99,49.67,22595,0
8,24,10,0,3.08,0,140.57,2.119,633,32.59,426.73,32.41,50.4,73.22,49.62,22596,0
8,24,10,15,3.05,0,201.09,2.059,649.37,32.78,436.47,31.85,64.93,64.78,48.88,22597,0
8,24,10,30,3,0,222.33,1.992,637.89,33.13,435.93,31.86,76.2,60.77,48.91,22598,0
8,24,10,45,2.95,0,214.17,1.945,658.37,32.39,437.2,31.81,77,63.4,48.8,22599,0
8,24,11,0,2.9,0,207.27,1.899,627.6,32.83,434.07,31.94,77,66.09,48.81,22600,0
8,24,11,15,2.85,0,203.7,1.874,629.75,33.33,435.2,31.84,75.27,63.6,48.82,22601,0
8,24,11,30,2.81,0,108.86,1.841,601.58,33.93,426.6,32.33,59.6,72.78,49.49,22602,0
8,24,11,45,2.78,0,97.8,1.843,611.15,34.01,426.27,32.35,56.53,70.28,49.6,22603,0
8,24,12,0,2.75,0,94.57,1.844,568.33,34.01,427.8,32.28,55.87,77.08,49.61,22604,0
8,24,12,15,2.72,0,91.87,1.85,581.78,34,437.4,32.31,57.6,74.08,49.62,22605,0
8,24,12,30,2.69,0,85.22,1.862,538.21,33.95,435.27,32.37,56.67,80.76,49.62,22606,0
8,24,12,45,2.66,0,104.36,1.868,566.54,32.47,422.87,32.17,55.27,74.45,49.48,22607,0
8,24,13,0,2.63,0,116.47,1.859,544.96,31,407.47,32.02,55.4,74.02,49.37,22608,0
8,24,13,15,2.6,0,84,1.848,529.51,30.98,404.47,32.2,57.27,75.85,49.53,22609,0
8,24,13,30,2.57,0.97,21.5,1.849,531.51,30.99,404.2,32.24,121.93,78.84,49.78,22610,0
8,24,13,45,2.55,0,34.91,1.823,558.04,30.86,403.27,32.33,121.13,75.26,49.9,22611,0
8,24,14,0,2.53,0,52.86,1.833,562.88,30.95,406.6,32.17,122.53,75.94,49.92,22612,0
8,24,14,15,2.5,0,63.71,1.813,586.8,30.86,406.93,32.05,123.07,77.5,49.61,22613,0
8,24,14,30,2.48,0,41.07,1.774,606.83,31.02,405.6,32.14,120.93,73.88,49.73,22614,0
8,24,14,45,2.45,0,22.14,1.731,562.9,30.96,404.67,32.24,120,76.24,49.82,22615,0
8,24,15,0,2.43,0,26.87,1.707,554.87,31.02,405.13,32.23,119.73,75.49,49.78,22616,0
8,24,15,15,2.42,0.05,20.75,1.648,541.46,30.98,406.33,32.13,120.27,77.52,49.84,22617,0
8,24,15,30,2.4,7.71,9.83,1.639,545.15,30.99,403.53,32.28,120,77.42,49.87,22618,0
8,24,15,45,2.38,26.19,0.48,1.587,552.36,30.97,405.47,32.23,120.33,78.49,49.73,22619,0
8,24,16,0,2.37,34.61,0,1.572,519.25,30.97,403.53,32.33,120.8,77.95,49.92,22620,0
8,24,16,15,2.36,56.85,0,1.524,516.68,30.91,404.13,32.3,121.6,76.72,49.91,22621,0
8,24,16,30,2.35,25.27,0.82,1.531,483.95,31,403.27,32.33,121.4,80.31,49.88,22622,0
8,24,16,45,2.34,29.41,0.72,1.545,515.1,31.01,405.2,32.29,122.8,79.2,49.83,22623,0
8,24,17,0,2.32,33.53,0.63,1.563,467.99,29.88,406.2,32.26,121,78.72,49.87,22624,0
8,24,17,15,2.31,11.09,2.99,1.551,449.02,29.46,407.07,32.17,120.33,76.91,49.77,22625,0
8,24,17,30,2.3,16.43,1.93,1.556,431.49,28.3,408.6,32.1,121.87,77.5,49.56,22626,0
8,24,17,45,2.29,21.7,16.01,1.55,457.5,27.93,405.33,32.24,147.2,75.81,49.9,22627,0
8,24,18,0,2.27,98.18,0,1.534,455.9,27.96,407.87,32.18,223.67,81.4,50.29,22628,0
8,24,18,15,2.27,99.2,0,1.525,435.23,27.88,406.07,32.29,228.73,77.42,50.29,22629,0
8,24,18,30,2.27,178.29,0,1.504,451.08,27.93,403.27,32.41,304.67,77.28,50.93,22630,0
8,24,18,45,2.28,156.67,0,1.467,475.32,27.93,405.93,32.29,304.8,77.74,50.84,22631,0
8,24,19,0,2.28,134.25,0,1.423,463.46,27.89,407.13,32.26,303.6,78.33,50.77,22632,0
8,24,19,15,2.29,9.69,31.87,1.391,464.38,27.95,411.2,32,102.27,72.14,49.12,22633,0
8,24,19,30,2.27,0,34.23,1.371,469.3,27.91,410.07,32.06,89.13,78.2,49.48,22634,0
8,24,19,45,2.25,16.92,2.85,1.343,484.63,27.9,410.13,32.08,146.13,75.62,49.78,22635,0
8,24,20,0,2.23,24.16,15.95,1.309,505.69,27.83,410.8,32.08,185.67,72.14,50.03,22636,0
8,24,20,15,2.22,55.65,0,1.257,555.92,27.85,408.87,32.17,225.73,66.06,50.24,22637,0
8,24,20,30,2.21,71.09,0,1.205,517.59,27.88,410,32.14,224.47,63.98,50.36,22638,0
8,24,20,45,2.2,68.01,0,1.189,521.86,27.93,408.4,32.2,225,63.48,50.29,22639,0
8,24,21,0,2.19,55.95,0,1.113,528.71,27.79,412.07,32.03,224.8,71.01,50.15,22640,0
8,24,21,15,2.18,16.59,2.95,1.045,521.12,27.9,412.4,32.03,224.93,66.26,50.12,22641,0
8,24,21,30,2.17,33.81,0.62,0.913,510.98,27.95,406.4,32.1,224.27,73.1,50.1,22642,0
8,24,21,45,2.16,252.55,0,0.877,538.64,29.23,424.73,32.68,357.4,25.6,51.96,22643,0
8,24,22,0,2.18,274.2,0,0.854,583.39,31.44,434.27,32.64,315,0.34,51.16,22644,0
8,24,22,15,2.2,247.05,0,0.835,573.45,31.5,436.8,32.55,262.27,0.1,50.8,22645,0
8,24,22,30,2.22,248.75,0,0.847,550.4,31.51,435.73,32.54,263.27,0,50.76,22646,0
8,24,22,45,2.24,255.64,0,0.797,496.04,29.63,434.27,32.6,261.93,0,50.93,22647,0
8,24,23,0,2.26,307.63,0,0.823,492.33,29.45,429,32.86,261,0,51.06,22648,0
8,24,23,15,2.29,332.71,0,0.81,491.2,29.42,428.93,32.92,260.4,0,51.1,22649,0
8,24,23,30,2.32,331.93,0,0.807,512.59,29.37,426.2,33.03,260.6,0,51.17,22650,0
8,24,23,45,2.35,346.35,0,0.811,432.46,28.85,425.13,33.12,260.8,0,51.28,22651,0
8,25,0,0,2.39,363.49,0,0.841,559.25,29.48,422.73,33.22,269,0,51.39,22652,0
8,25,0,15,2.42,391.11,0,0.874,599.97,31.19,419.4,33.44,271.2,0,51.73,22653,0
8,25,0,30,2.47,412.51,0,0.94,591.3,31.38,415.2,33.69,266.33,0,51.89,22654,0
8,25,0,45,2.51,441.47,0,1.019,596.3,31.57,412.33,33.85,262.4,0,52.06,22655,0
8,25,1,0,2.56,442.31,0,1.088,567.16,32.25,410.67,33.88,260.47,0,52.16,22656,0
8,25,1,15,2.61,435.4,0,1.167,576.13,32.54,411.53,33.8,259.33,0,52.01,22657,0
8,25,1,30,2.65,438.08,0,1.253,588.99,32.18,412.8,33.8,256,0,52.18,22658,0
8,25,1,45,2.7,429.65,0,1.348,574.39,32.69,410.53,33.93,258.6,0,52.2,22659,0
8,25,2,0,2.75,431.14,0,1.425,592.8,31.53,406.73,34.1,257.27,0,52.3,22660,0
8,25,2,15,2.8,437.65,0,1.525,554.65,33.11,403.93,34.29,254.33,0,52.48,22661,0
8,25,2,30,2.85,452.6,0,1.608,555.05,33.67,403.93,34.3,252.67,0,52.5,22662,0
8,25,2,45,2.9,441.64,0,1.686,558.74,33.57,406.73,34.18,255.67,0,52.39,22663,0
8,25,3,0,2.95,417.59,0,1.715,569.72,33.27,407.27,34.12,261.6,0,52.27,22664,0
8,25,3,15,2.99,459.68,0,1.767,546.55,33.83,402.2,34.42,280.27,0,52.84,22665,0
8,25,3,30,3.04,470.49,0,1.855,538.86,33.95,399.73,34.58,278.4,0,52.96,22666,0
8,25,3,45,3.09,475.08,0,1.96,535.39,33.97,397.47,34.71,277.13,0,53.05,22667,0
8,25,4,0,3.14,461.24,0,2.051,553.17,33.78,400.6,34.56,279.33,0,53.01,22668,0
8,25,4,15,3.2,455.35,0,2.156,570.59,31.97,398.73,34.69,276.13,0,53.01,22669,0
8,25,4,30,3.25,443.73,0,2.247,567.11,30.95,397.53,34.73,276.07,0,53.1,22670,0
8,25,4,45,3.3,423.12,0,2.323,586.58,30.85,398.47,34.71,276.33,0,52.97,22671,0
8,25,5,0,3.35,387.55,0,2.35,570.41,31.63,404.93,34.38,281,0,52.76,22672,0
8,25,5,15,3.39,382.27,0,2.439,570.89,32.55,405.27,34.36,280,0,52.71,22673,0
8,25,5,30,3.43,407.88,0,2.512,569.24,32.98,401.4,34.59,274.6,0,52.94,22674,0
8,25,5,45,3.48,415.17,0,2.584,518.04,32.98,400.6,34.65,274.93,0,53.03,22675,0
8,25,6,0,3.52,368.92,0,2.657,539.75,32.97,406.4,34.37,279.73,0,52.8,22676,0
8,25,6,15,3.56,348.81,0,2.751,549.89,32.99,406.13,34.34,258.27,0,52.63,22677,0
8,25,6,30,3.59,281.97,0,2.83,559.58,32.84,410.2,34.12,180.6,0,51.91,22678,0
8,25,6,45,3.62,265.93,0,2.925,454.58,28.06,413.33,33.99,180.47,0,51.97,22679,0
8,25,7,0,3.64,251.73,0,2.944,418.02,26.37,411.33,34.1,182.27,0,51.95,22680,0
8,25,7,15,3.67,225.21,0,2.944,469.29,27.95,413.33,33.99,182.47,0,51.72,22681,0
8,25,7,30,3.68,217.15,0,2.937,531.9,29.46,415,34.02,181.47,0,51.81,22682,0
8,25,7,45,3.7,182.11,0,2.929,552.61,30.98,423,34.01,180.27,0,51.76,22683,0
8,25,8,0,3.71,145.49,0,2.931,558.03,30.71,424.93,33.68,181.53,0,51.54,22684,0
8,25,8,15,3.71,54.98,17.51,2.906,582.62,30.1,429.27,33.64,102.8,0,51.14,22685,0
8,25,8,30,3.7,1.01,42.05,2.861,613.01,28.91,433.53,33.41,16.4,0,50.54,22686,0
8,25,8,45,3.68,0,94.47,2.794,593.2,29.79,436.73,33.2,16.4,39.5,50.46,22687,0
8,25,9,0,3.65,0,152.1,2.748,577.46,30.22,440.8,32.93,15.87,73.74,49.8,22688,0
8,25,9,15,3.61,0,159.77,2.687,585.21,30.1,440.47,32.93,16.27,78.67,50.15,22689,0
8,25,9,30,3.57,0,158.31,2.633,575.89,30.47,442.73,32.8,16.27,72.51,50.05,22690,0
8,25,9,45,3.53,0,144.25,2.593,578.5,31.1,439.93,32.9,16.13,76.51,50.22,22691,0
8,25,10,0,3.49,0,154.99,2.545,599.72,31.99,440.4,32.88,16.2,74.76,50.18,22692,0
8,25,10,15,3.46,0,66.02,2.509,583.61,32.46,434.2,33.22,119,77.07,50.69,22693,0
8,25,10,30,3.43,0,58.51,2.472,584.95,31.86,434,33.21,135.33,75.3,50.75,22694,0
8,25,10,45,3.41,0,41.22,2.444,578.7,32.02,434.93,33.1,132.6,76.21,50.63,22695,0
8,25,11,0,3.38,0,37.03,2.417,576.16,32.12,436.47,33.02,133.27,65.27,50.48,22696,0
8,25,11,15,3.36,0,43.35,2.389,588.52,32.12,434.67,33.1,133.07,75.66,50.64,22697,0
8,25,11,30,3.33,0.97,15.87,2.375,577.44,32.59,434.2,33.1,131.33,71.9,50.62,22698,0
8,25,11,45,3.31,0,29.09,2.383,559.9,32.53,405.87,33.07,131.6,79.43,50.65,22699,0
8,25,12,0,3.29,0,112.21,2.373,587.72,31.76,410,32.6,63,75.75,49.95,22700,0
8,25,12,15,3.26,0,146.5,2.361,527.4,32.98,411.27,32.52,17.13,70.37,49.68,22701,0
8,25,12,30,3.22,7.77,68.57,2.353,477.79,30.7,404.87,32.9,89,74.65,50.4,22702,0
8,25,12,45,3.19,0,28.85,2.352,470.12,28.69,402.73,33.04,174,75.11,50.78,22703,0
8,25,13,0,3.17,1.59,27.01,2.349,422.36,24.26,404.87,32.93,136.67,78.08,50.44,22704,0
8,25,13,15,3.15,0,48.71,2.289,300.88,22.1,407.73,32.78,115.67,72.98,50.23,22705,0
8,25,13,30,3.13,0,52.37,2.171,288.33,21.52,407.6,32.81,116.73,74.69,50.33,22706,0
8,25,13,45,3.1,0,35.22,2.073,319.48,22.35,407.6,32.84,114.33,80.74,50.49,22707,0
8,25,14,0,3.09,0,41.53,1.979,323.78,22.33,409.53,32.75,152.13,76.27,50.54,22708,0
8,25,14,15,3.06,5.79,15.58,1.859,334.99,22.42,404.93,32.95,176.73,80.2,50.63,22709,0
8,25,14,30,3.05,17.32,1.49,1.765,435.8,25.95,405.27,32.97,173.8,79.51,50.71,22710,0
8,25,14,45,3.03,24.94,12.45,1.709,446.54,26.39,405.6,32.97,152.67,80.37,50.69,22711,0
8,25,15,0,3.02,0,101.6,1.656,445.28,26.73,415.33,32.46,27.8,72.22,49.72,22712,0
8,25,15,15,2.99,36.69,0,1.571,466.13,27.88,405.27,32.99,156.27,78.76,50.73,22713,0
8,25,15,30,2.98,29.75,0.09,1.535,441.17,27.82,408,32.88,157.13,80.29,50.61,22714,0
8,25,15,45,2.97,78.17,0,1.474,442.18,27.89,406.4,32.99,156.47,77.64,50.7,22715,0
8,25,16,0,2.96,93.07,0,1.455,437.03,27.87,406.33,32.99,171.4,82.32,50.67,22716,0
8,25,16,15,2.96,150.45,0,1.421,443.61,27.93,406.07,32.96,219.73,81.53,51,22717,0
8,25,16,30,2.96,133.09,0,1.402,437.89,27.81,407.07,32.98,219.67,81.35,50.86,22718,0
8,25,16,45,2.96,128.67,0,1.386,447.39,28.46,405.67,33.05,219.33,81.22,51.1,22719,0
8,25,17,0,2.97,137.39,0,1.369,451.6,29.34,405.73,33.05,220.27,81.25,51.01,22720,0
8,25,17,15,2.97,140.57,0,1.307,439.93,28.39,407.6,32.97,219.27,79.02,51.05,22721,0
8,25,17,30,2.97,108.5,0,1.313,433.69,28.46,406.93,32.96,221,80.45,50.99,22722,0
8,25,17,45,2.97,99.93,0,1.346,427.67,28.42,404.6,33.07,219.67,79.83,51.16,22723,0
8,25,18,0,2.97,97.37,0,1.347,439.08,28.42,407.8,32.97,221.07,78.43,50.98,22724,0
8,25,18,15,2.97,108.33,0,1.336,451.41,28.45,406.4,32.98,220.4,78.07,51.03,22725,0
8,25,18,30,2.97,146.41,0,1.331,445.63,28.35,427.4,33.03,220,79.97,51.03,22726,0
8,25,18,45,2.97,154.76,0,1.3,448.41,28.39,429.6,32.95,220.93,79.94,50.89,22727,0
8,25,19,0,2.98,107.59,0,1.261,459.09,28.33,426.53,33.12,221.53,79.44,51.03,22728,0
8,25,19,15,2.98,111.92,0,1.222,497.56,28.5,426.93,33.11,218.6,78.9,51.05,22729,0
8,25,19,30,2.98,92.55,0,1.209,495.63,28.49,428.53,32.99,218.87,80.03,50.93,22730,0
8,25,19,45,2.97,109.53,0,1.165,514.4,28.29,427.67,33.03,217.93,78.36,51.06,22731,0
8,25,20,0,2.97,120.07,0,1.116,543.3,27.94,425.2,33.16,216.93,78.32,51.12,22732,0
8,25,20,15,2.97,92.3,0,1.084,552.8,27.78,427.53,33.03,217.67,76.48,51.03,22733,0
8,25,20,30,2.97,7.47,14.95,1.037,521.73,28.3,430.93,32.81,117.33,81.28,50.24,22734,0
8,25,20,45,2.95,0.05,19.23,0.988,548.03,29.9,430.47,32.86,112.6,74.85,50.27,22735,0
8,25,21,0,2.93,0.73,23.73,0.944,537.91,30.01,432.27,32.66,99.87,77.47,50.12,22736,0
8,25,21,15,2.9,0,84.07,0.929,533.54,29.88,435.2,32.52,18.33,73.94,49.73,22737,0
8,25,21,30,2.88,0,57.57,0.913,529.12,30.02,427.2,32.73,17.8,79.5,49.92,22738,0
8,25,21,45,2.85,11.09,10.13,0.893,550.7,29.84,430.6,32.8,17.67,22.27,50.14,22739,0
8,25,22,0,2.84,114.64,0,0.868,540.18,29.93,426.27,32.95,95.73,0.31,50.57,22740,0
8,25,22,15,2.84,138.88,0,0.837,542.02,29.81,428.67,32.88,110.87,0.09,50.57,22741,0
8,25,22,30,2.84,144.28,0,0.827,526.32,29.9,422.2,32.88,111.87,0,50.38,22742,0
8,25,22,45,2.84,164.22,0,0.841,524.3,29.88,404.33,32.95,109.47,0,50.59,22743,0
8,25,23,0,2.85,180.37,0,0.849,511.49,30.01,401.8,33.04,111,0,50.67,22744,0
8,25,23,15,2.86,200.67,0,0.843,492.82,29.92,405.47,32.89,108.6,0,50.67,22745,0
8,25,23,30,2.88,224.77,0,0.847,478.53,29.96,402.13,33.11,123.4,0,50.8,22746,0
8,25,23,45,2.89,243.06,0,0.837,446.48,29.95,401.33,33.2,134.73,0,50.92,22747,0
8,26,0,0,2.91,245.84,0,0.857,557.91,31.08,399.47,33.22,136.53,0,50.76,22748,0
8,26,0,15,2.93,264.47,0,0.923,614.6,30.8,398.4,33.33,133.13,0,51.06,22749,0
8,26,0,30,2.96,289.06,0,0.987,605.65,31.13,398.93,33.31,131.27,0,50.98,22750,0
8,26,0,45,2.98,308.97,0,1.081,590.19,31.79,395.6,33.52,130.67,0,51.1,22751,0
8,26,1,0,3.01,300.39,0,1.161,589.75,32.35,395.27,33.5,130.67,0,51.17,22752,0
8,26,1,15,3.04,301.07,0,1.201,577.29,32.4,394.33,33.61,128.6,0,51.21,22753,0
8,26,1,30,3.06,316.45,0,1.289,575.04,32.22,395.2,33.59,128.53,0,51.25,22754,0
8,26,1,45,3.09,313.41,0,1.377,569.19,32.3,392.8,33.71,127.8,0,51.42,22755,0
8,26,2,0,3.12,246,0,1.451,584.58,31.9,409.4,33.39,83.27,0,50.76,22756,0
8,26,2,15,3.14,226.65,0,1.534,587.8,31.64,420.93,33.46,64.8,0,50.9,22757,0
8,26,2,30,3.16,265.67,0,1.617,573.24,32.2,421.27,33.65,91.33,0,51.05,22758,0
8,26,2,45,3.18,295.71,0,1.691,564.89,32.57,426.87,33.69,115.67,0,51.1,22759,0
8,26,3,0,3.21,258.5,0,1.777,573.95,32.17,426.07,33.69,117.47,0,51.14,22760,0
8,26,3,15,3.23,270.61,0,1.851,567.31,32.58,426.13,33.73,115.27,0,51.19,22761,0
8,26,3,30,3.25,295.82,0,1.926,555.12,32.88,424.2,33.84,114.4,0,51.41,22762,0
8,26,3,45,3.28,307.86,0,2.017,564.18,32.94,423.4,33.88,113.2,0,51.34,22763,0
8,26,4,0,3.31,274.99,0,2.102,581.91,32.15,423.73,33.8,114.13,0,51.22,22764,0
8,26,4,15,3.33,234.73,0,2.175,577.95,31.85,424.13,33.78,74.07,0,51.13,22765,0
8,26,4,30,3.35,207.66,0,2.258,585.93,32.18,426,33.7,30.67,0,51.04,22766,0
8,26,4,45,3.37,223.68,0,2.341,585.27,31.79,425.6,33.73,58.6,0,51.09,22767,0
8,26,5,0,3.38,178.33,0,2.391,591.18,32.09,427.87,33.57,76.8,0,51.04,22768,0
8,26,5,15,3.39,176.97,0,2.479,583.75,32.54,426,33.6,74.47,0,51.02,22769,0
8,26,5,30,3.4,154.79,0,2.567,561.11,32.9,426.6,33.6,80.8,0,50.93,22770,0
8,26,5,45,3.4,177.31,0,2.656,575.09,32.9,425.87,33.56,72.13,0,51.06,22771,0
8,26,6,0,3.42,155.19,0,2.738,584.57,31.91,428.6,33.46,80.07,0,51.01,22772,0
8,26,6,15,3.42,137.05,0,2.803,601.4,31.18,412.33,33.4,73.6,0,51.02,22773,0
8,26,6,30,3.43,123.07,0,2.863,578.55,30.76,408.13,33.4,76.4,0,50.94,22774,0
8,26,6,45,3.43,124.22,0,2.909,438.91,27.56,406.53,33.51,106.27,0,51.05,22775,0
8,26,7,0,3.43,128.67,0,2.917,424.32,26.21,408.8,33.36,161.33,0,51.29,22776,0
8,26,7,15,3.43,101.6,0,2.921,495.68,28.57,408.93,33.38,161.33,0,51.22,22777,0
8,26,7,30,3.43,100.93,0,2.913,530.1,28.76,409,33.35,160.47,0,51.24,22778,0
8,26,7,45,3.43,95.87,2.75,2.891,557.57,28.84,410.07,33.33,141.6,0,51.04,22779,0
8,26,8,0,3.43,0,66.59,2.82,622.53,29.84,410.2,33.04,15.27,0,50.51,22780,0
8,26,8,15,3.4,0,86.23,2.774,616.72,29.72,415.6,32.93,15.27,0,50.35,22781,0
8,26,8,30,3.37,0,97.03,2.696,598.98,29.3,418.87,32.84,32.8,0,49.95,22782,0
8,26,8,45,3.34,0,197.35,2.593,599.61,29.98,430.53,32.17,124.33,38.3,49.03,22783,0
8,26,9,0,3.3,0,235.53,2.506,597.92,30.41,434.27,31.91,119.93,71.52,48.63,22784,0
8,26,9,15,3.25,0,255.41,2.421,644.67,31.95,438.2,31.69,113.73,61.19,48.33,22785,0
8,26,9,30,3.19,0,267.55,2.333,635.82,31.97,438.53,31.69,114.07,62.65,48.45,22786,0
8,26,9,45,3.13,0,251.69,2.255,620.09,31.97,437,31.67,114.2,66.06,48.34,22787,0
8,26,10,0,3.08,0,256.81,2.181,665.52,32.73,437.87,31.65,111.4,65.39,48.41,22788,0
8,26,10,15,3.02,0,265.97,2.133,670.45,33.96,438.47,31.57,106.4,64.2,48.36,22789,0
8,26,10,30,2.97,0,270.45,2.097,671.39,34.01,438.6,31.53,106.73,62.18,48.28,22790,0
8,26,10,45,2.91,0,142.26,2.047,614.68,31.63,425.93,32.24,81.6,65.37,49.4,22791,0
8,26,11,0,2.87,0,59.75,1.989,554.98,28.81,422.6,32.44,169.53,64.93,50.26,22792,0
8,26,11,15,2.85,0,71.46,1.934,583.9,31.6,419.27,32.62,148.4,71.86,50.1,22793,0
8,26,11,30,2.82,0,74.75,1.893,591.44,31.82,424.13,32.36,131.07,68.37,49.93,22794,0
8,26,11,45,2.8,0,55.9,1.853,567.53,32.22,420.53,32.5,129.33,64.89,50.12,22795,0
8,26,12,0,2.77,0,65.49,1.834,538.27,30.22,423.53,32.35,131,62.78,49.93,22796,0
8,26,12,15,2.75,0,57.97,1.821,477.77,27.92,423.47,32.35,132.67,70.38,49.91,22797,0
8,26,12,30,2.72,0,49.73,1.814,471.21,27.8,421.13,32.46,133.2,60.31,49.91,22798,0
8,26,12,45,2.7,0,59.89,1.806,474.36,27.86,423,32.37,134.2,50.06,49.89,22799,0
8,26,13,0,2.67,0,58.65,1.789,491.23,27.84,423,32.31,134.93,50.74,49.86,22800,0
8,26,13,15,2.65,13.16,22.67,1.757,499.2,28.22,420.47,32.49,173.93,51.46,50.36,22801,0
8,26,13,30,2.63,39.4,0,1.749,517.95,28.93,418.13,32.58,222.07,49.71,50.7,22802,0
8,26,13,45,2.62,50.11,0,1.741,532.87,28.92,418.33,32.63,221.07,51.39,50.65,22803,0
8,26,14,0,2.61,7.23,8.53,1.709,524.79,28.86,396.67,32.38,221.07,49.91,50.44,22804,0
8,26,14,15,2.6,1.06,44.03,1.681,536.59,28.86,386.6,32.27,166.93,50.73,50.09,22805,0
8,26,14,30,2.58,0,66.17,1.526,544.09,28.89,389.67,32.15,119.33,50.23,49.76,22806,0
8,26,14,45,2.55,0,46.35,1.401,542.1,28.82,379.93,32.14,119.07,52.3,49.97,22807,0
8,26,15,0,2.53,0,55.03,1.387,549.23,28.86,379.53,32.01,120.6,50.44,49.75,22808,0
8,26,15,15,2.5,0,38.09,1.456,537.55,28.98,364.67,32.14,116.67,49.97,49.88,22809,0
8,26,15,30,2.48,0,50.45,1.484,542.42,28.71,368.87,31.9,119.8,50.28,49.63,22810,0
8,26,15,45,2.45,0,21.65,1.459,502.89,28.06,365.33,32.11,119.67,50.84,49.68,22811,0
8,26,16,0,2.44,0.63,19.34,1.423,486.34,27.22,367.07,32.07,120.73,51.1,49.76,22812,0
8,26,16,15,2.42,7.19,3.41,1.399,448.21,26.84,365.6,32.18,119.13,52.11,49.9,22813,0
8,26,16,30,2.4,19.58,3.71,1.309,427.88,26.88,367.2,32.12,140.07,51,50.16,22814,0
8,26,16,45,2.39,77.69,0,1.326,438.64,26.91,380.07,32.21,194.13,50.71,50.24,22815,0
8,26,17,0,2.39,56.33,0,1.327,433.15,26.82,395.73,32.25,193.2,51.52,50.22,22816,0
8,26,17,15,2.38,93.4,0,1.28,442.73,26.87,395.6,32.23,193.4,50.76,50.2,22817,0
